LineId,logs,ip_address,date,time,log_type,auth_failures_last_1h,time_since_last_failure,is_root_attempt,unique_users_attempted,anomaly_detected
1772,Jul 24 13:46:34 combo ftpd[22660]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Jul-24,13:46:34,Normal,0,,0,0,No
1773,Jul 24 13:46:34 combo ftpd[22661]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Jul-24,13:46:34,Normal,0,,0,0,No
1774,Jul 24 13:46:34 combo ftpd[22662]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Jul-24,13:46:34,Normal,0,,0,0,No
1775,Jul 24 13:46:34 combo ftpd[22663]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Jul-24,13:46:34,Normal,0,,0,0,No
1776,Jul 24 13:46:34 combo ftpd[22665]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Jul-24,13:46:34,Normal,0,,0,0,No
1777,Jul 24 13:46:34 combo ftpd[22666]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Jul-24,13:46:34,Normal,0,,0,0,No
1778,Jul 24 13:46:34 combo ftpd[22667]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Jul-24,13:46:34,Normal,0,,0,0,No
1779,Jul 24 13:46:34 combo ftpd[22664]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Jul-24,13:46:34,Normal,0,,0,0,No
1780,Jul 24 13:46:34 combo ftpd[22668]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Jul-24,13:46:34,Normal,0,,0,0,No
1781,Jul 24 13:46:35 combo ftpd[22669]: connection from 211.107.232.1 () at Sun Jul 24 13:46:35 2005,,Jul-24,13:46:35,Normal,0,,0,0,No
1782,Jul 25 04:03:58 combo su(pam_unix)[24312]: session opened for user cyrus by (uid=0),,Jul-25,04:03:58,Normal,0,,0,0,No
1783,Jul 25 04:03:59 combo su(pam_unix)[24312]: session closed for user cyrus,,Jul-25,04:03:59,Normal,0,,0,0,No
1784,Jul 25 04:04:00 combo logrotate: ALERT exited abnormally with [1],,Jul-25,04:04:00,Service Issue,0,,0,0,Yes
1785,Jul 25 04:09:32 combo su(pam_unix)[24683]: session opened for user news by (uid=0),,Jul-25,04:09:32,Normal,0,,0,0,No
1786,Jul 25 04:09:33 combo su(pam_unix)[24683]: session closed for user news,,Jul-25,04:09:33,Normal,0,,0,0,No
1787,Jul 25 06:39:18 combo ftpd[24970]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1788,Jul 25 06:39:18 combo ftpd[24971]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1789,Jul 25 06:39:18 combo ftpd[24972]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1790,Jul 25 06:39:18 combo ftpd[24977]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1791,Jul 25 06:39:18 combo ftpd[24976]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1792,Jul 25 06:39:18 combo ftpd[24974]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1793,Jul 25 06:39:18 combo ftpd[24973]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1794,Jul 25 06:39:18 combo ftpd[24975]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1795,Jul 25 06:39:18 combo ftpd[24978]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1796,Jul 25 06:39:18 combo ftpd[24962]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1797,Jul 25 06:39:18 combo ftpd[24967]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1798,Jul 25 06:39:18 combo ftpd[24966]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1799,Jul 25 06:39:18 combo ftpd[24968]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1800,Jul 25 06:39:18 combo ftpd[24965]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1801,Jul 25 06:39:18 combo ftpd[24964]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1802,Jul 25 06:39:18 combo ftpd[24958]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1803,Jul 25 06:39:18 combo ftpd[24956]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1804,Jul 25 06:39:18 combo ftpd[24957]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1805,Jul 25 06:39:18 combo ftpd[24959]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1806,Jul 25 06:39:18 combo ftpd[24969]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1807,Jul 25 06:39:18 combo ftpd[24960]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1808,Jul 25 06:39:18 combo ftpd[24963]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1809,Jul 25 06:39:18 combo ftpd[24961]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul-25,06:39:18,Normal,0,,0,0,No
1810,Jul 25 12:09:06 combo named[2306]: notify question section contains no SOA,,Jul-25,12:09:06,Normal,0,,0,0,No
1811,Jul 25 12:18:50 combo named[2306]: notify question section contains no SOA,,Jul-25,12:18:50,Normal,0,,0,0,No
1812,Jul 25 12:27:05 combo named[2306]: notify question section contains no SOA,,Jul-25,12:27:05,Normal,0,,0,0,No
1813,Jul 25 12:35:24 combo named[2306]: notify question section contains no SOA,,Jul-25,12:35:24,Normal,0,,0,0,No
1814,Jul 25 12:54:46 combo named[2306]: notify question section contains no SOA,,Jul-25,12:54:46,Normal,0,,0,0,No
1815,Jul 25 13:33:41 combo named[2306]: notify question section contains no SOA,,Jul-25,13:33:41,Normal,0,,0,0,No
1816,Jul 25 13:41:34 combo named[2306]: notify question section contains no SOA,,Jul-25,13:41:34,Normal,0,,0,0,No
1817,Jul 25 13:50:24 combo named[2306]: notify question section contains no SOA,,Jul-25,13:50:24,Normal,0,,0,0,No
1818,Jul 25 14:00:03 combo named[2306]: notify question section contains no SOA,,Jul-25,14:00:03,Normal,0,,0,0,No
1819,Jul 25 14:08:28 combo named[2306]: notify question section contains no SOA,,Jul-25,14:08:28,Normal,0,,0,0,No
1820,Jul 25 14:17:19 combo named[2306]: notify question section contains no SOA,,Jul-25,14:17:19,Normal,0,,0,0,No
1821,Jul 25 14:33:46 combo named[2306]: notify question section contains no SOA,,Jul-25,14:33:46,Normal,0,,0,0,No
1822,Jul 25 14:48:30 combo named[2306]: notify question section contains no SOA,,Jul-25,14:48:30,Normal,0,,0,0,No
1823,Jul 25 14:56:13 combo named[2306]: notify question section contains no SOA,,Jul-25,14:56:13,Normal,0,,0,0,No
1824,Jul 25 15:50:04 combo named[2306]: notify question section contains no SOA,,Jul-25,15:50:04,Normal,0,,0,0,No
1825,Jul 25 16:29:20 combo named[2306]: notify question section contains no SOA,,Jul-25,16:29:20,Normal,0,,0,0,No
1826,Jul 25 23:23:13 combo ftpd[26463]: getpeername (ftpd): Transport endpoint is not connected,,Jul-25,23:23:13,Normal,0,,0,0,No
1827,Jul 25 23:23:13 combo ftpd[26466]: getpeername (ftpd): Transport endpoint is not connected,,Jul-25,23:23:13,Normal,0,,0,0,No
1828,Jul 25 23:23:13 combo xinetd[26482]: warning: can't get client address: Connection reset by peer,,Jul-25,23:23:13,Normal,0,,0,0,No
1829,Jul 25 23:23:13 combo ftpd[26482]: getpeername (ftpd): Transport endpoint is not connected,,Jul-25,23:23:13,Normal,0,,0,0,No
1830,Jul 25 23:23:13 combo xinetd[26484]: warning: can't get client address: Connection reset by peer,,Jul-25,23:23:13,Normal,0,,0,0,No
1831,Jul 25 23:23:13 combo ftpd[26484]: getpeername (ftpd): Transport endpoint is not connected,,Jul-25,23:23:13,Normal,0,,0,0,No
1832,Jul 25 23:24:09 combo ftpd[26479]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1833,Jul 25 23:24:09 combo ftpd[26478]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1834,Jul 25 23:24:09 combo ftpd[26477]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1835,Jul 25 23:24:09 combo ftpd[26476]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1836,Jul 25 23:24:09 combo ftpd[26475]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1837,Jul 25 23:24:09 combo ftpd[26474]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1838,Jul 25 23:24:09 combo ftpd[26473]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1839,Jul 25 23:24:09 combo ftpd[26467]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1840,Jul 25 23:24:09 combo ftpd[26471]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1841,Jul 25 23:24:09 combo ftpd[26472]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1842,Jul 25 23:24:09 combo ftpd[26468]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1843,Jul 25 23:24:09 combo ftpd[26470]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1844,Jul 25 23:24:09 combo ftpd[26469]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1845,Jul 25 23:24:09 combo ftpd[26464]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1846,Jul 25 23:24:09 combo ftpd[26465]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1847,Jul 25 23:24:09 combo ftpd[26480]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1848,Jul 25 23:24:09 combo ftpd[26481]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1849,Jul 25 23:24:09 combo ftpd[26483]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1850,Jul 25 23:24:09 combo ftpd[26485]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul-25,23:24:09,Normal,0,,0,0,No
1851,Jul 26 04:05:22 combo su(pam_unix)[27285]: session opened for user cyrus by (uid=0),,Jul-26,04:05:22,Normal,0,,0,0,No
1852,Jul 26 04:05:23 combo su(pam_unix)[27285]: session closed for user cyrus,,Jul-26,04:05:23,Normal,0,,0,0,No
1853,Jul 26 04:05:24 combo logrotate: ALERT exited abnormally with [1],,Jul-26,04:05:24,Service Issue,0,,0,0,Yes
1854,Jul 26 04:11:23 combo su(pam_unix)[28514]: session opened for user news by (uid=0),,Jul-26,04:11:23,Normal,0,,0,0,No
1855,Jul 26 04:11:23 combo su(pam_unix)[28514]: session closed for user news,,Jul-26,04:11:23,Normal,0,,0,0,No
1856,Jul 26 05:47:42 combo ftpd[28699]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1857,Jul 26 05:47:42 combo ftpd[28703]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1858,Jul 26 05:47:42 combo ftpd[28700]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1859,Jul 26 05:47:42 combo ftpd[28701]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1860,Jul 26 05:47:42 combo ftpd[28702]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1861,Jul 26 05:47:42 combo ftpd[28696]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1862,Jul 26 05:47:42 combo ftpd[28694]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1863,Jul 26 05:47:42 combo ftpd[28695]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1864,Jul 26 05:47:42 combo ftpd[28697]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1865,Jul 26 05:47:42 combo ftpd[28698]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1866,Jul 26 05:47:42 combo ftpd[28693]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1867,Jul 26 05:47:42 combo ftpd[28689]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1868,Jul 26 05:47:42 combo ftpd[28690]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1869,Jul 26 05:47:42 combo ftpd[28691]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1870,Jul 26 05:47:42 combo ftpd[28686]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1871,Jul 26 05:47:42 combo ftpd[28687]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1872,Jul 26 05:47:42 combo ftpd[28688]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1873,Jul 26 05:47:42 combo ftpd[28692]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul-26,05:47:42,Normal,0,,0,0,No
1874,Jul 26 05:47:51 combo ftpd[28705]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,,Jul-26,05:47:51,Normal,0,,0,0,No
1875,Jul 26 05:47:51 combo ftpd[28704]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,,Jul-26,05:47:51,Normal,0,,0,0,No
1876,Jul 26 05:47:51 combo ftpd[28706]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,,Jul-26,05:47:51,Normal,0,,0,0,No
1877,Jul 26 05:47:51 combo ftpd[28707]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,,Jul-26,05:47:51,Normal,0,,0,0,No
1878,Jul 26 05:47:51 combo ftpd[28708]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,,Jul-26,05:47:51,Normal,0,,0,0,No
1879,Jul 26 07:02:27 combo sshd(pam_unix)[28842]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:02:27,Auth Failure,1,,1,1,No
1880,Jul 26 07:02:35 combo sshd(pam_unix)[28844]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:02:35,Auth Failure,2,8,1,1,No
1881,Jul 26 07:02:37 combo sshd(pam_unix)[28846]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:02:37,Auth Failure,3,2,1,1,No
1882,Jul 26 07:02:45 combo sshd(pam_unix)[28848]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:02:45,Auth Failure,4,8,1,1,No
1883,Jul 26 07:02:47 combo sshd(pam_unix)[28850]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:02:47,Auth Failure,5,2,1,1,No
1884,Jul 26 07:02:55 combo sshd(pam_unix)[28852]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:02:55,Auth Failure,6,8,1,1,No
1885,Jul 26 07:02:57 combo sshd(pam_unix)[28854]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:02:57,Auth Failure,7,2,1,1,No
1886,Jul 26 07:03:05 combo sshd(pam_unix)[28856]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:03:05,Auth Failure,8,8,1,1,No
1887,Jul 26 07:03:07 combo sshd(pam_unix)[28858]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:03:07,Auth Failure,9,2,1,1,No
1888,Jul 26 07:03:15 combo sshd(pam_unix)[28860]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:03:15,Auth Failure,10,8,1,1,No
1889,Jul 26 07:03:17 combo sshd(pam_unix)[28862]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:03:17,Auth Failure,11,2,1,1,No
1890,Jul 26 07:03:26 combo sshd(pam_unix)[28864]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:03:26,Auth Failure,12,9,1,1,No
1891,Jul 26 07:03:27 combo sshd(pam_unix)[28866]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:03:27,Auth Failure,13,1,1,1,No
1892,Jul 26 07:03:35 combo sshd(pam_unix)[28868]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:03:35,Auth Failure,14,8,1,1,No
1893,Jul 26 07:03:37 combo sshd(pam_unix)[28870]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:03:37,Auth Failure,15,2,1,1,No
1894,Jul 26 07:03:45 combo sshd(pam_unix)[28872]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:03:45,Auth Failure,16,8,1,1,No
1895,Jul 26 07:03:47 combo sshd(pam_unix)[28874]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:03:47,Auth Failure,17,2,1,1,No
1896,Jul 26 07:03:55 combo sshd(pam_unix)[28876]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:03:55,Auth Failure,18,8,1,1,No
1897,Jul 26 07:03:57 combo sshd(pam_unix)[28878]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:03:57,Auth Failure,19,2,1,1,No
1898,Jul 26 07:04:02 combo sshd(pam_unix)[28880]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:04:02,Auth Failure,20,5,1,1,No
1899,Jul 26 07:04:05 combo sshd(pam_unix)[28882]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:04:05,Auth Failure,21,3,1,1,Yes
1900,Jul 26 07:04:07 combo sshd(pam_unix)[28884]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:04:07,Auth Failure,22,2,1,1,Yes
1901,Jul 26 07:04:12 combo sshd(pam_unix)[28886]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul-26,07:04:12,Auth Failure,23,5,1,1,Yes
1902,Jul 27 04:16:07 combo su(pam_unix)[30999]: session opened for user cyrus by (uid=0),,Jul-27,04:16:07,Normal,0,,0,0,No
1903,Jul 27 04:16:08 combo su(pam_unix)[30999]: session closed for user cyrus,,Jul-27,04:16:08,Normal,0,,0,0,No
1904,Jul 27 04:16:09 combo logrotate: ALERT exited abnormally with [1],,Jul-27,04:16:09,Service Issue,0,,0,0,Yes
1905,Jul 27 04:21:39 combo su(pam_unix)[31373]: session opened for user news by (uid=0),,Jul-27,04:21:39,Normal,0,,0,0,No
1906,Jul 27 04:21:40 combo su(pam_unix)[31373]: session closed for user news,,Jul-27,04:21:40,Normal,0,,0,0,No
1907,Jul 27 10:59:53 combo ftpd[31985]: connection from 218.38.58.3 () at Wed Jul 27 10:59:53 2005,,Jul-27,10:59:53,Normal,0,,0,0,No
1908,Jul 27 14:41:57 combo syslogd 1.4.1: restart.,,Jul-27,14:41:57,Normal,0,,0,0,No
1909,Jul 27 14:41:57 combo syslog: syslogd startup succeeded,,Jul-27,14:41:57,Normal,0,,0,0,No
1910,"Jul 27 14:41:57 combo kernel: klogd 1.4.1, log source = /proc/kmsg started.",,Jul-27,14:41:57,Normal,0,,0,0,No
1911,Jul 27 14:41:57 combo kernel: Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,,Jul-27,14:41:57,Normal,0,,0,0,No
1912,Jul 27 14:41:57 combo kernel: BIOS-provided physical RAM map:,,Jul-27,14:41:57,Normal,0,,0,0,No
1913,Jul 27 14:41:57 combo kernel:  BIOS-e820: 0000000000000000 - 00000000000a0000 (usable),,Jul-27,14:41:57,Normal,0,,0,0,No
1914,Jul 27 14:41:57 combo kernel:  BIOS-e820: 00000000000f0000 - 0000000000100000 (reserved),,Jul-27,14:41:57,Normal,0,,0,0,No
1915,Jul 27 14:41:57 combo kernel:  BIOS-e820: 0000000000100000 - 0000000007eae000 (usable),,Jul-27,14:41:57,Normal,0,,0,0,No
1916,Jul 27 14:41:57 combo kernel:  BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved),,Jul-27,14:41:57,Normal,0,,0,0,No
1917,Jul 27 14:41:57 combo kernel:  BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved),,Jul-27,14:41:57,Normal,0,,0,0,No
1918,Jul 27 14:41:57 combo kernel: 0MB HIGHMEM available.,,Jul-27,14:41:57,Normal,0,,0,0,No
1919,Jul 27 14:41:57 combo kernel: 126MB LOWMEM available.,,Jul-27,14:41:57,Normal,0,,0,0,No
1920,Jul 27 14:41:57 combo kernel: zapping low mappings.,,Jul-27,14:41:57,Normal,0,,0,0,No
1921,Jul 27 14:41:57 combo syslog: klogd startup succeeded,,Jul-27,14:41:57,Normal,0,,0,0,No
1922,Jul 27 14:41:57 combo kernel: On node 0 totalpages: 32430,,Jul-27,14:41:57,Normal,0,,0,0,No
1923,"Jul 27 14:41:57 combo kernel:   DMA zone: 4096 pages, LIFO batch:1",,Jul-27,14:41:57,Normal,0,,0,0,No
1924,"Jul 27 14:41:57 combo kernel:   Normal zone: 28334 pages, LIFO batch:6",,Jul-27,14:41:57,Normal,0,,0,0,No
1925,Jul 27 14:41:57 combo irqbalance: irqbalance startup succeeded,,Jul-27,14:41:57,Normal,0,,0,0,No
1926,"Jul 27 14:41:57 combo kernel:   HighMem zone: 0 pages, LIFO batch:1",,Jul-27,14:41:57,Normal,0,,0,0,No
1927,Jul 27 14:41:57 combo kernel: DMI 2.3 present.,,Jul-27,14:41:57,Normal,0,,0,0,No
1928,Jul 27 14:41:57 combo kernel: ACPI disabled because your bios is from 2000 and too old,,Jul-27,14:41:57,Normal,0,,0,0,No
1929,Jul 27 14:41:57 combo kernel: You can enable it with acpi=force,,Jul-27,14:41:57,Normal,0,,0,0,No
1930,Jul 27 14:41:57 combo kernel: Built 1 zonelists,,Jul-27,14:41:57,Normal,0,,0,0,No
1931,Jul 27 14:41:57 combo kernel: Kernel command line: ro root=LABEL=/ rhgb quiet,,Jul-27,14:41:57,Normal,0,,0,0,No
